filename,class
data_6448_rotated_180.jpg,9
data_5454_rotated_180.jpg,4
data_5734_rotated_180.jpg,4
data_1634_rotated_270.jpg,6
data_4615_rotated_180.jpg,11
data_2227_rotated_270.jpg,2
data_3611.jpg,14
data_5454_rotated_270.jpg,4
data_5734_rotated_270.jpg,4
data_4566.jpg,11
data_188.jpg,9
data_714_rotated_180.jpg,0
data_6448_rotated_270.jpg,9
data_1673.jpg,6
data_4615_rotated_270.jpg,11
data_5497.jpg,4
data_3611_rotated_90.jpg,14
data_1683.jpg,6
data_188_rotated_90.jpg,9
data_1673_rotated_90.jpg,6
data_4.jpg,9
data_4566_rotated_90.jpg,11
data_3611_rotated_180.jpg,14
data_711.jpg,0
data_3081.jpg,8
data_714_rotated_270.jpg,0
data_5497_rotated_90.jpg,4
data_1683_rotated_90.jpg,6
data_188_rotated_180.jpg,9
data_1673_rotated_180.jpg,6
data_4_rotated_90.jpg,9
data_3611_rotated_270.jpg,14
data_188_rotated_270.jpg,9
data_1673_rotated_270.jpg,6
data_711_rotated_90.jpg,0
data_4566_rotated_180.jpg,11
data_5497_rotated_180.jpg,4
data_3081_rotated_90.jpg,8
data_1683_rotated_180.jpg,6
data_4_rotated_180.jpg,9
data_3081_rotated_180.jpg,8
data_711_rotated_180.jpg,0
data_5497_rotated_270.jpg,4
data_4566_rotated_270.jpg,11
data_1683_rotated_270.jpg,6
data_3081_rotated_270.jpg,8
data_711_rotated_270.jpg,0
data_4_rotated_270.jpg,9
data_2658.jpg,12
data_2785.jpg,12
data_2601.jpg,12
data_7058.jpg,14
data_5685.jpg,4
data_2785_rotated_90.jpg,12
data_5142.jpg,15
data_2658_rotated_90.jpg,12
data_2007.jpg,3
data_2601_rotated_90.jpg,12
data_6901.jpg,0
data_6034.jpg,1
data_7058_rotated_90.jpg,14
data_2979.jpg,8
data_2785_rotated_180.jpg,12
data_5685_rotated_90.jpg,4
data_5142_rotated_90.jpg,15
data_4499.jpg,11
data_334.jpg,0
data_2601_rotated_180.jpg,12
data_2007_rotated_90.jpg,3
data_6901_rotated_90.jpg,0
data_6034_rotated_90.jpg,1
data_5142_rotated_180.jpg,15
data_7058_rotated_180.jpg,14
data_2785_rotated_270.jpg,12
data_2979_rotated_90.jpg,8
data_5685_rotated_180.jpg,4
data_4499_rotated_90.jpg,11
data_334_rotated_90.jpg,0
data_2601_rotated_270.jpg,12
data_2007_rotated_180.jpg,3
data_5142_rotated_270.jpg,15
data_4942.jpg,7
data_6901_rotated_180.jpg,0
data_6034_rotated_180.jpg,1
data_7058_rotated_270.jpg,14
data_2979_rotated_180.jpg,8
data_5685_rotated_270.jpg,4
data_4114.jpg,5
data_800.jpg,0
data_334_rotated_180.jpg,0
data_2658_rotated_180.jpg,12
data_2007_rotated_270.jpg,3
data_4942_rotated_90.jpg,7
data_4499_rotated_180.jpg,11
data_6382.jpg,1
data_417.jpg,0
data_6901_rotated_270.jpg,0
data_4114_rotated_90.jpg,5
data_4499_rotated_270.jpg,11
data_7221.jpg,1
data_334_rotated_270.jpg,0
data_6034_rotated_270.jpg,1
data_4942_rotated_180.jpg,7
data_800_rotated_90.jpg,0
data_2979_rotated_270.jpg,8
data_4434.jpg,11
data_2658_rotated_270.jpg,12
data_984.jpg,0
data_417_rotated_90.jpg,0
data_2865.jpg,12
data_4114_rotated_180.jpg,5
data_7221_rotated_90.jpg,1
data_2865_rotated_90.jpg,12
data_4942_rotated_270.jpg,7
data_417_rotated_180.jpg,0
data_4434_rotated_90.jpg,11
data_1711.jpg,6
data_984_rotated_90.jpg,0
data_800_rotated_180.jpg,0
data_6382_rotated_90.jpg,1
data_4114_rotated_270.jpg,5
data_2865_rotated_180.jpg,12
data_7221_rotated_180.jpg,1
data_417_rotated_270.jpg,0
data_800_rotated_270.jpg,0
data_1711_rotated_90.jpg,6
data_4434_rotated_180.jpg,11
data_984_rotated_180.jpg,0
data_2865_rotated_270.jpg,12
data_6382_rotated_180.jpg,1
data_984_rotated_270.jpg,0
data_1711_rotated_180.jpg,6
data_7221_rotated_270.jpg,1
data_4434_rotated_270.jpg,11
data_5114.jpg,7
data_3659.jpg,14
data_1711_rotated_270.jpg,6
data_5498.jpg,4
data_6539.jpg,16
data_5243.jpg,15
data_1415.jpg,10
data_6382_rotated_270.jpg,1
data_4295.jpg,5
data_1879.jpg,3
data_3659_rotated_90.jpg,14
data_1258.jpg,16
data_5114_rotated_90.jpg,7
data_438.jpg,0
data_5498_rotated_90.jpg,4
data_6539_rotated_90.jpg,16
data_1415_rotated_90.jpg,10
data_5243_rotated_90.jpg,15
data_1879_rotated_90.jpg,3
data_4295_rotated_90.jpg,5
data_3659_rotated_180.jpg,14
data_1258_rotated_90.jpg,16
data_5114_rotated_180.jpg,7
data_5498_rotated_180.jpg,4
data_438_rotated_90.jpg,0
data_1415_rotated_180.jpg,10
data_5243_rotated_180.jpg,15
data_6539_rotated_180.jpg,16
data_3659_rotated_270.jpg,14
data_1879_rotated_180.jpg,3
data_6764.jpg,7
data_1258_rotated_180.jpg,16
data_4295_rotated_180.jpg,5
data_5114_rotated_270.jpg,7
data_5498_rotated_270.jpg,4
data_1415_rotated_270.jpg,10
data_438_rotated_180.jpg,0
data_5243_rotated_270.jpg,15
data_6539_rotated_270.jpg,16
data_1258_rotated_270.jpg,16
data_6764_rotated_90.jpg,7
data_1879_rotated_270.jpg,3
data_4295_rotated_270.jpg,5
data_438_rotated_270.jpg,0
data_6764_rotated_180.jpg,7
data_5110.jpg,7
data_6504.jpg,0
data_1006.jpg,16
data_100.jpg,9
data_6764_rotated_270.jpg,7
data_5110_rotated_90.jpg,7
data_6504_rotated_90.jpg,0
data_1006_rotated_90.jpg,16
data_100_rotated_90.jpg,9
data_4164.jpg,5
data_6141.jpg,1
data_5110_rotated_180.jpg,7
data_2957.jpg,8
data_100_rotated_180.jpg,9
data_6141_rotated_90.jpg,1
data_1006_rotated_180.jpg,16
data_6504_rotated_180.jpg,0
data_4164_rotated_90.jpg,5
data_5110_rotated_270.jpg,7
data_100_rotated_270.jpg,9
data_6141_rotated_180.jpg,1
data_2957_rotated_90.jpg,8
data_1006_rotated_270.jpg,16
data_4164_rotated_180.jpg,5
data_6504_rotated_270.jpg,0
data_6141_rotated_270.jpg,1
data_2957_rotated_180.jpg,8
data_3500.jpg,14
data_708.jpg,0
data_4164_rotated_270.jpg,5
data_5117.jpg,7
data_2402.jpg,2
data_6059.jpg,1
data_5440.jpg,15
data_2957_rotated_270.jpg,8
data_6221.jpg,1
data_5491.jpg,4
data_3500_rotated_90.jpg,14
data_4032.jpg,13
data_5117_rotated_90.jpg,7
data_708_rotated_90.jpg,0
data_2584.jpg,12
data_2402_rotated_90.jpg,2
data_2048.jpg,3
data_6805.jpg,4
data_6059_rotated_90.jpg,1
data_5440_rotated_90.jpg,15
data_6221_rotated_90.jpg,1
data_3500_rotated_180.jpg,14
data_5117_rotated_180.jpg,7
data_5491_rotated_90.jpg,4
data_2584_rotated_90.jpg,12
data_2402_rotated_180.jpg,2
data_2048_rotated_90.jpg,3
data_4032_rotated_90.jpg,13
data_708_rotated_180.jpg,0
data_6059_rotated_180.jpg,1
data_6805_rotated_90.jpg,4
data_5440_rotated_180.jpg,15
data_6221_rotated_180.jpg,1
data_3500_rotated_270.jpg,14
data_5117_rotated_270.jpg,7
data_2584_rotated_180.jpg,12
data_2048_rotated_180.jpg,3
data_2402_rotated_270.jpg,2
data_5491_rotated_180.jpg,4
data_6059_rotated_270.jpg,1
data_6221_rotated_270.jpg,1
data_5440_rotated_270.jpg,15
data_6805_rotated_180.jpg,4
data_4032_rotated_180.jpg,13
data_708_rotated_270.jpg,0
data_2048_rotated_270.jpg,3
data_2584_rotated_270.jpg,12
data_5491_rotated_270.jpg,4
data_5553.jpg,4
data_6805_rotated_270.jpg,4
data_2698.jpg,12
data_5447.jpg,4
data_6569.jpg,10
data_1809.jpg,6
data_5716.jpg,4
data_4032_rotated_270.jpg,13
data_2993.jpg,8
data_5145.jpg,15
data_1515.jpg,10
data_5553_rotated_90.jpg,4
data_3370.jpg,14
data_2698_rotated_90.jpg,12
data_5447_rotated_90.jpg,4
data_3360.jpg,14
data_5716_rotated_90.jpg,4
data_3988.jpg,13
data_1809_rotated_90.jpg,6
data_6569_rotated_90.jpg,10
data_1515_rotated_90.jpg,10
data_5553_rotated_180.jpg,4
data_2993_rotated_90.jpg,8
data_4543.jpg,11
data_5447_rotated_180.jpg,4
data_3370_rotated_90.jpg,14
data_2698_rotated_180.jpg,12
data_3988_rotated_90.jpg,13
data_5716_rotated_180.jpg,4
data_1809_rotated_180.jpg,6
data_3360_rotated_90.jpg,14
data_1419.jpg,10
data_5145_rotated_90.jpg,15
data_6569_rotated_180.jpg,10
data_5036.jpg,7
data_5553_rotated_270.jpg,4
data_1515_rotated_180.jpg,10
data_2993_rotated_180.jpg,8
data_5447_rotated_270.jpg,4
data_3370_rotated_180.jpg,14
data_5716_rotated_270.jpg,4
data_5145_rotated_180.jpg,15
data_1736.jpg,6
data_5036_rotated_90.jpg,7
data_3988_rotated_180.jpg,13
data_4543_rotated_90.jpg,11
data_2698_rotated_270.jpg,12
data_2993_rotated_270.jpg,8
data_1515_rotated_270.jpg,10
data_4041.jpg,13
data_3360_rotated_180.jpg,14
data_3370_rotated_270.jpg,14
data_6569_rotated_270.jpg,10
data_1809_rotated_270.jpg,6
data_1419_rotated_90.jpg,10
data_5036_rotated_180.jpg,7
data_5145_rotated_270.jpg,15
data_4543_rotated_180.jpg,11
data_4041_rotated_90.jpg,13
data_1736_rotated_90.jpg,6
data_3988_rotated_270.jpg,13
data_120.jpg,9
data_3360_rotated_270.jpg,14
data_1419_rotated_180.jpg,10
data_1736_rotated_180.jpg,6
data_120_rotated_90.jpg,9
data_5036_rotated_270.jpg,7
data_4543_rotated_270.jpg,11
data_4041_rotated_180.jpg,13
data_1736_rotated_270.jpg,6
data_120_rotated_180.jpg,9
data_1419_rotated_270.jpg,10
data_3432.jpg,14
data_4041_rotated_270.jpg,13
data_4237.jpg,5
data_120_rotated_270.jpg,9
data_1950.jpg,3
data_331.jpg,0
data_1540.jpg,10
data_7081.jpg,13
data_3432_rotated_90.jpg,14
data_4237_rotated_90.jpg,5
data_1950_rotated_90.jpg,3
data_331_rotated_90.jpg,0
data_1950_rotated_180.jpg,3
data_1540_rotated_90.jpg,10
data_331_rotated_180.jpg,0
data_4237_rotated_180.jpg,5
data_3432_rotated_180.jpg,14
data_7081_rotated_90.jpg,13
data_1950_rotated_270.jpg,3
data_331_rotated_270.jpg,0
data_4237_rotated_270.jpg,5
data_3432_rotated_270.jpg,14
data_1540_rotated_180.jpg,10
data_7081_rotated_180.jpg,13
data_5588.jpg,4
data_865.jpg,0
data_1145.jpg,16
data_418.jpg,0
data_5602.jpg,4
data_6992.jpg,2
data_1540_rotated_270.jpg,10
data_7081_rotated_270.jpg,13
data_5588_rotated_90.jpg,4
data_865_rotated_90.jpg,0
data_418_rotated_90.jpg,0
data_1145_rotated_90.jpg,16
data_3147.jpg,8
data_5588_rotated_180.jpg,4
data_5602_rotated_90.jpg,4
data_6540.jpg,16
data_3913.jpg,13
data_6992_rotated_90.jpg,2
data_1564.jpg,10
data_6116.jpg,1
data_865_rotated_180.jpg,0
data_5191.jpg,15
data_418_rotated_180.jpg,0
data_3147_rotated_90.jpg,8
data_1145_rotated_180.jpg,16
data_5588_rotated_270.jpg,4
data_1707.jpg,6
data_6230.jpg,1
data_6540_rotated_90.jpg,16
data_5191_rotated_90.jpg,15
data_5602_rotated_180.jpg,4
data_6992_rotated_180.jpg,2
data_6116_rotated_90.jpg,1
data_3147_rotated_180.jpg,8
data_865_rotated_270.jpg,0
data_3913_rotated_90.jpg,13
data_450.jpg,0
data_1564_rotated_90.jpg,10
data_418_rotated_270.jpg,0
data_1145_rotated_270.jpg,16
data_6992_rotated_270.jpg,2
data_3495.jpg,14
data_3147_rotated_270.jpg,8
data_5191_rotated_180.jpg,15
data_6116_rotated_180.jpg,1
data_6230_rotated_90.jpg,1
data_1707_rotated_90.jpg,6
data_3913_rotated_180.jpg,13
data_3495_rotated_90.jpg,14
data_5602_rotated_270.jpg,4
data_6540_rotated_180.jpg,16
data_450_rotated_90.jpg,0
data_1564_rotated_180.jpg,10
data_3697.jpg,13
data_5191_rotated_270.jpg,15
data_6230_rotated_180.jpg,1
data_6116_rotated_270.jpg,1
data_1707_rotated_180.jpg,6
data_3913_rotated_270.jpg,13
data_3495_rotated_180.jpg,14
data_1564_rotated_270.jpg,10
data_450_rotated_180.jpg,0
data_6540_rotated_270.jpg,16
data_3697_rotated_90.jpg,13
data_6230_rotated_270.jpg,1
data_3495_rotated_270.jpg,14
data_1707_rotated_270.jpg,6
data_450_rotated_270.jpg,0
data_3697_rotated_180.jpg,13
data_321.jpg,0
data_2734.jpg,12
data_908.jpg,0
data_5679.jpg,4
data_2107.jpg,3
