filename,class
data_4458_rotated_180.jpg,Jute Hairy
data_3302_rotated_180.jpg,Pod Borer
data_6236_rotated_270.jpg,Mealybug
data_6948_rotated_270.jpg,Jute Stem Girdler
data_316.jpg,Jute Stem Weevil
data_1742_rotated_270.jpg,Jute Stem Girdler
data_3302_rotated_270.jpg,Pod Borer
data_5561_rotated_270.jpg,Jute Aphid
data_316_rotated_90.jpg,Jute Stem Weevil
data_4458_rotated_270.jpg,Jute Hairy
data_1629.jpg,Jute Stem Girdler
data_6431.jpg,Mealybug
data_548.jpg,Jute Stem Weevil
data_2568.jpg,Jute Red Mite
data_3829.jpg,Field Cricket
data_6853_rotated_90.jpg,Mealybug
data_1573.jpg,Beet Armyworm
data_6055.jpg,Mealybug
data_316_rotated_180.jpg,Jute Stem Weevil
data_2889.jpg,Jute Red Mite
data_1629_rotated_90.jpg,Jute Stem Girdler
data_388.jpg,Jute Stem Weevil
data_3430.jpg,Jute Semilooper
data_548_rotated_90.jpg,Jute Stem Weevil
data_2568_rotated_90.jpg,Jute Red Mite
data_3829_rotated_90.jpg,Field Cricket
data_6431_rotated_90.jpg,Mealybug
data_316_rotated_270.jpg,Jute Stem Weevil
data_1573_rotated_90.jpg,Beet Armyworm
data_6853_rotated_180.jpg,Mealybug
data_6055_rotated_90.jpg,Mealybug
data_2889_rotated_90.jpg,Jute Red Mite
data_1629_rotated_180.jpg,Jute Stem Girdler
data_3430_rotated_90.jpg,Jute Semilooper
data_388_rotated_90.jpg,Jute Stem Weevil
data_2568_rotated_180.jpg,Jute Red Mite
data_548_rotated_180.jpg,Jute Stem Weevil
data_3829_rotated_180.jpg,Field Cricket
data_6431_rotated_180.jpg,Mealybug
data_1573_rotated_180.jpg,Beet Armyworm
data_2889_rotated_180.jpg,Jute Red Mite
data_6055_rotated_180.jpg,Mealybug
data_1629_rotated_270.jpg,Jute Stem Girdler
data_6853_rotated_270.jpg,Mealybug
data_3430_rotated_180.jpg,Jute Semilooper
data_6431_rotated_270.jpg,Mealybug
data_388_rotated_180.jpg,Jute Stem Weevil
data_2568_rotated_270.jpg,Jute Red Mite
data_548_rotated_270.jpg,Jute Stem Weevil
data_3829_rotated_270.jpg,Field Cricket
data_2889_rotated_270.jpg,Jute Red Mite
data_1573_rotated_270.jpg,Beet Armyworm
data_6055_rotated_270.jpg,Mealybug
data_3430_rotated_270.jpg,Jute Semilooper
data_388_rotated_270.jpg,Jute Stem Weevil
data_7160.jpg,Yellow Mite
data_5069.jpg,Yellow Mite
data_5232.jpg,Scopula Emissaria
data_4801.jpg,Yellow Mite
data_7211.jpg,Jute Aphid
data_499.jpg,Jute Stem Weevil
data_7160_rotated_90.jpg,Yellow Mite
data_7211_rotated_90.jpg,Jute Aphid
data_5069_rotated_90.jpg,Yellow Mite
data_5232_rotated_90.jpg,Scopula Emissaria
data_7160_rotated_180.jpg,Yellow Mite
data_4801_rotated_90.jpg,Yellow Mite
data_7211_rotated_180.jpg,Jute Aphid
data_499_rotated_90.jpg,Jute Stem Weevil
data_5232_rotated_180.jpg,Scopula Emissaria
data_7160_rotated_270.jpg,Yellow Mite
data_7211_rotated_270.jpg,Jute Aphid
data_5069_rotated_180.jpg,Yellow Mite
data_4801_rotated_180.jpg,Yellow Mite
data_5232_rotated_270.jpg,Scopula Emissaria
data_5430.jpg,Scopula Emissaria
data_3349.jpg,Jute Semilooper
data_499_rotated_180.jpg,Jute Stem Weevil
data_5069_rotated_270.jpg,Yellow Mite
data_4801_rotated_270.jpg,Yellow Mite
data_499_rotated_270.jpg,Jute Stem Weevil
data_5430_rotated_90.jpg,Scopula Emissaria
data_5543.jpg,Jute Aphid
data_3349_rotated_90.jpg,Jute Semilooper
data_5724.jpg,Jute Aphid
data_4235.jpg,Termite odontotermes (Rambur)
data_4574.jpg,Jute Hairy
data_6113.jpg,Mealybug
data_243.jpg,Leaf Beetle
data_5430_rotated_180.jpg,Scopula Emissaria
data_1568.jpg,Beet Armyworm
data_4597.jpg,Jute Hairy
data_5543_rotated_90.jpg,Jute Aphid
data_5724_rotated_90.jpg,Jute Aphid
data_3349_rotated_180.jpg,Jute Semilooper
data_915.jpg,Jute Stem Weevil
data_4235_rotated_90.jpg,Termite odontotermes (Rambur)
data_6283.jpg,Mealybug
data_4574_rotated_90.jpg,Jute Hairy
data_6113_rotated_90.jpg,Mealybug
data_243_rotated_90.jpg,Leaf Beetle
data_5430_rotated_270.jpg,Scopula Emissaria
data_5724_rotated_180.jpg,Jute Aphid
data_5543_rotated_180.jpg,Jute Aphid
data_4235_rotated_180.jpg,Termite odontotermes (Rambur)
data_1568_rotated_90.jpg,Beet Armyworm
data_4597_rotated_90.jpg,Jute Hairy
data_3349_rotated_270.jpg,Jute Semilooper
data_6283_rotated_90.jpg,Mealybug
data_915_rotated_90.jpg,Jute Stem Weevil
data_243_rotated_180.jpg,Leaf Beetle
data_4574_rotated_180.jpg,Jute Hairy
data_6113_rotated_180.jpg,Mealybug
data_5724_rotated_270.jpg,Jute Aphid
data_4235_rotated_270.jpg,Termite odontotermes (Rambur)
data_5543_rotated_270.jpg,Jute Aphid
data_1568_rotated_180.jpg,Beet Armyworm
data_243_rotated_270.jpg,Leaf Beetle
data_6283_rotated_180.jpg,Mealybug
data_4597_rotated_180.jpg,Jute Hairy
data_915_rotated_180.jpg,Jute Stem Weevil
data_6113_rotated_270.jpg,Mealybug
data_4574_rotated_270.jpg,Jute Hairy
data_4265.jpg,Termite odontotermes (Rambur)
data_1568_rotated_270.jpg,Beet Armyworm
data_6283_rotated_270.jpg,Mealybug
data_915_rotated_270.jpg,Jute Stem Weevil
data_5103.jpg,Yellow Mite
data_5663.jpg,Jute Aphid
data_4597_rotated_270.jpg,Jute Hairy
data_3211.jpg,Pod Borer
data_4265_rotated_90.jpg,Termite odontotermes (Rambur)
data_874.jpg,Jute Stem Weevil
data_5103_rotated_90.jpg,Yellow Mite
data_232.jpg,Leaf Beetle
data_179.jpg,Leaf Beetle
data_4265_rotated_180.jpg,Termite odontotermes (Rambur)
data_5663_rotated_90.jpg,Jute Aphid
data_3211_rotated_90.jpg,Pod Borer
data_232_rotated_90.jpg,Leaf Beetle
data_5103_rotated_180.jpg,Yellow Mite
data_874_rotated_90.jpg,Jute Stem Weevil
data_3211_rotated_180.jpg,Pod Borer
data_179_rotated_90.jpg,Leaf Beetle
data_232_rotated_180.jpg,Leaf Beetle
data_4265_rotated_270.jpg,Termite odontotermes (Rambur)
data_5663_rotated_180.jpg,Jute Aphid
data_5103_rotated_270.jpg,Yellow Mite
data_3211_rotated_270.jpg,Pod Borer
data_232_rotated_270.jpg,Leaf Beetle
data_874_rotated_180.jpg,Jute Stem Weevil
data_179_rotated_180.jpg,Leaf Beetle
data_5663_rotated_270.jpg,Jute Aphid
data_179_rotated_270.jpg,Leaf Beetle
data_3418.jpg,Jute Semilooper
data_1116.jpg,Cutworm
data_6924.jpg,Cutworm
data_874_rotated_270.jpg,Jute Stem Weevil
data_4387.jpg,Jute Hairy
data_4362.jpg,Termite odontotermes (Rambur)
data_198.jpg,Leaf Beetle
data_3860.jpg,Field Cricket
data_3436.jpg,Jute Semilooper
data_3418_rotated_90.jpg,Jute Semilooper
data_7207.jpg,Jute Aphid
data_1116_rotated_90.jpg,Cutworm
data_2866.jpg,Jute Red Mite
data_6924_rotated_90.jpg,Cutworm
data_3577.jpg,Jute Semilooper
data_198_rotated_90.jpg,Leaf Beetle
data_4362_rotated_90.jpg,Termite odontotermes (Rambur)
data_4387_rotated_90.jpg,Jute Hairy
data_3436_rotated_90.jpg,Jute Semilooper
data_3418_rotated_180.jpg,Jute Semilooper
data_1150.jpg,Cutworm
data_7207_rotated_90.jpg,Jute Aphid
data_1768.jpg,Jute Stem Girdler
data_3860_rotated_90.jpg,Field Cricket
data_198_rotated_180.jpg,Leaf Beetle
data_3590.jpg,Jute Semilooper
data_2866_rotated_90.jpg,Jute Red Mite
data_3577_rotated_90.jpg,Jute Semilooper
data_4362_rotated_180.jpg,Termite odontotermes (Rambur)
data_1116_rotated_180.jpg,Cutworm
data_1710.jpg,Jute Stem Girdler
data_198_rotated_270.jpg,Leaf Beetle
data_6924_rotated_180.jpg,Cutworm
data_3436_rotated_180.jpg,Jute Semilooper
data_7207_rotated_180.jpg,Jute Aphid
data_2866_rotated_180.jpg,Jute Red Mite
data_1768_rotated_90.jpg,Jute Stem Girdler
data_3590_rotated_90.jpg,Jute Semilooper
data_4362_rotated_270.jpg,Termite odontotermes (Rambur)
data_1116_rotated_270.jpg,Cutworm
data_1710_rotated_90.jpg,Jute Stem Girdler
data_1150_rotated_90.jpg,Cutworm
data_3418_rotated_270.jpg,Jute Semilooper
data_3860_rotated_180.jpg,Field Cricket
data_4387_rotated_180.jpg,Jute Hairy
data_3436_rotated_270.jpg,Jute Semilooper
data_1768_rotated_180.jpg,Jute Stem Girdler
data_6924_rotated_270.jpg,Cutworm
data_2450.jpg,Black Hairy
data_3590_rotated_180.jpg,Jute Semilooper
data_1150_rotated_180.jpg,Cutworm
data_3577_rotated_180.jpg,Jute Semilooper
data_2866_rotated_270.jpg,Jute Red Mite
data_3860_rotated_270.jpg,Field Cricket
data_7207_rotated_270.jpg,Jute Aphid
data_1710_rotated_180.jpg,Jute Stem Girdler
data_4387_rotated_270.jpg,Jute Hairy
data_1768_rotated_270.jpg,Jute Stem Girdler
data_4306.jpg,Termite odontotermes (Rambur)
data_3590_rotated_270.jpg,Jute Semilooper
data_3577_rotated_270.jpg,Jute Semilooper
data_2450_rotated_90.jpg,Black Hairy
data_1150_rotated_270.jpg,Cutworm
data_1710_rotated_270.jpg,Jute Stem Girdler
data_4317.jpg,Termite odontotermes (Rambur)
data_4306_rotated_90.jpg,Termite odontotermes (Rambur)
data_2450_rotated_180.jpg,Black Hairy
data_4317_rotated_90.jpg,Termite odontotermes (Rambur)
data_2450_rotated_270.jpg,Black Hairy
data_4306_rotated_180.jpg,Termite odontotermes (Rambur)
data_2164.jpg,Black Hairy
data_5115.jpg,Yellow Mite
data_4317_rotated_180.jpg,Termite odontotermes (Rambur)
data_4280.jpg,Termite odontotermes (Rambur)
data_5308.jpg,Scopula Emissaria
data_1486.jpg,Beet Armyworm
data_2369.jpg,Black Hairy
data_6176.jpg,Mealybug
data_4306_rotated_270.jpg,Termite odontotermes (Rambur)
data_5021.jpg,Yellow Mite
data_5115_rotated_90.jpg,Yellow Mite
data_6270.jpg,Mealybug
data_4280_rotated_90.jpg,Termite odontotermes (Rambur)
data_4317_rotated_270.jpg,Termite odontotermes (Rambur)
data_2164_rotated_90.jpg,Black Hairy
data_5308_rotated_90.jpg,Scopula Emissaria
data_2369_rotated_90.jpg,Black Hairy
data_1486_rotated_90.jpg,Beet Armyworm
data_6176_rotated_90.jpg,Mealybug
data_5021_rotated_90.jpg,Yellow Mite
data_5115_rotated_180.jpg,Yellow Mite
data_1479.jpg,Beet Armyworm
data_3178.jpg,Pod Borer
data_6270_rotated_90.jpg,Mealybug
data_4280_rotated_180.jpg,Termite odontotermes (Rambur)
data_5308_rotated_180.jpg,Scopula Emissaria
data_3248.jpg,Pod Borer
data_2164_rotated_180.jpg,Black Hairy
data_6970.jpg,Termite
data_2369_rotated_180.jpg,Black Hairy
data_1486_rotated_180.jpg,Beet Armyworm
data_6176_rotated_180.jpg,Mealybug
data_5115_rotated_270.jpg,Yellow Mite
data_3178_rotated_90.jpg,Pod Borer
data_1479_rotated_90.jpg,Beet Armyworm
data_5308_rotated_270.jpg,Scopula Emissaria
data_4280_rotated_270.jpg,Termite odontotermes (Rambur)
data_3248_rotated_90.jpg,Pod Borer
data_6270_rotated_180.jpg,Mealybug
data_2164_rotated_270.jpg,Black Hairy
data_2369_rotated_270.jpg,Black Hairy
data_6970_rotated_90.jpg,Termite
data_1486_rotated_270.jpg,Beet Armyworm
data_3178_rotated_180.jpg,Pod Borer
data_6176_rotated_270.jpg,Mealybug
data_1479_rotated_180.jpg,Beet Armyworm
data_5021_rotated_180.jpg,Yellow Mite
data_425.jpg,Jute Stem Weevil
data_3248_rotated_180.jpg,Pod Borer
data_6970_rotated_180.jpg,Termite
data_3178_rotated_270.jpg,Pod Borer
data_6270_rotated_270.jpg,Mealybug
data_5806.jpg,Jute Aphid
data_7078.jpg,Field Cricket
data_7130.jpg,Jute Hairy
data_1479_rotated_270.jpg,Beet Armyworm
data_5021_rotated_270.jpg,Yellow Mite
data_425_rotated_90.jpg,Jute Stem Weevil
data_3248_rotated_270.jpg,Pod Borer
data_6970_rotated_270.jpg,Termite
data_5806_rotated_90.jpg,Jute Aphid
data_7078_rotated_90.jpg,Field Cricket
data_7130_rotated_90.jpg,Jute Hairy
data_5806_rotated_180.jpg,Jute Aphid
data_3334.jpg,Jute Semilooper
data_1417.jpg,Beet Armyworm
data_6848.jpg,Mealybug
data_425_rotated_180.jpg,Jute Stem Weevil
data_3616.jpg,Jute Semilooper
data_3152.jpg,Pod Borer
data_5806_rotated_270.jpg,Jute Aphid
data_7130_rotated_180.jpg,Jute Hairy
data_7078_rotated_180.jpg,Field Cricket
data_6848_rotated_90.jpg,Mealybug
data_3334_rotated_90.jpg,Jute Semilooper
data_425_rotated_270.jpg,Jute Stem Weevil
data_1417_rotated_90.jpg,Beet Armyworm
data_3616_rotated_90.jpg,Jute Semilooper
data_3152_rotated_90.jpg,Pod Borer
data_6848_rotated_180.jpg,Mealybug
data_7130_rotated_270.jpg,Jute Hairy
data_3334_rotated_180.jpg,Jute Semilooper
data_1417_rotated_180.jpg,Beet Armyworm
data_7078_rotated_270.jpg,Field Cricket
data_6848_rotated_270.jpg,Mealybug
data_3616_rotated_180.jpg,Jute Semilooper
data_3152_rotated_180.jpg,Pod Borer
data_3334_rotated_270.jpg,Jute Semilooper
data_1417_rotated_270.jpg,Beet Armyworm
data_6219.jpg,Mealybug
data_2005.jpg,Termite
data_2100.jpg,Termite
data_2518.jpg,Jute Red Mite
data_4742.jpg,Jute Hairy
data_3616_rotated_270.jpg,Jute Semilooper
data_2974.jpg,Pod Borer
data_3152_rotated_270.jpg,Pod Borer
data_6219_rotated_90.jpg,Mealybug
data_2100_rotated_90.jpg,Termite
data_2005_rotated_90.jpg,Termite
data_2518_rotated_90.jpg,Jute Red Mite
data_2100_rotated_180.jpg,Termite
data_4742_rotated_90.jpg,Jute Hairy
data_1906.jpg,Termite
data_2974_rotated_90.jpg,Pod Borer
data_5873.jpg,Jute Aphid
data_6219_rotated_180.jpg,Mealybug
data_2005_rotated_180.jpg,Termite
data_1440.jpg,Beet Armyworm
data_2518_rotated_180.jpg,Jute Red Mite
data_5438.jpg,Scopula Emissaria
data_2100_rotated_270.jpg,Termite
data_1906_rotated_90.jpg,Termite
data_4742_rotated_180.jpg,Jute Hairy
data_2974_rotated_180.jpg,Pod Borer
data_2005_rotated_270.jpg,Termite
data_1440_rotated_90.jpg,Beet Armyworm
data_2518_rotated_270.jpg,Jute Red Mite
data_5438_rotated_90.jpg,Scopula Emissaria
data_5873_rotated_90.jpg,Jute Aphid
data_6219_rotated_270.jpg,Mealybug
data_1906_rotated_180.jpg,Termite
data_5438_rotated_180.jpg,Scopula Emissaria
data_6448.jpg,Leaf Beetle
data_2974_rotated_270.jpg,Pod Borer
data_4742_rotated_270.jpg,Jute Hairy
data_1440_rotated_180.jpg,Beet Armyworm
data_5454.jpg,Jute Aphid
data_2227.jpg,Black Hairy
data_1634.jpg,Jute Stem Girdler
data_714.jpg,Jute Stem Weevil
data_5873_rotated_180.jpg,Jute Aphid
data_4615.jpg,Jute Hairy
data_5734.jpg,Jute Aphid
data_1906_rotated_270.jpg,Termite
data_5438_rotated_270.jpg,Scopula Emissaria
data_6448_rotated_90.jpg,Leaf Beetle
data_1634_rotated_90.jpg,Jute Stem Girdler
data_2227_rotated_90.jpg,Black Hairy
data_5454_rotated_90.jpg,Jute Aphid
data_1440_rotated_270.jpg,Beet Armyworm
data_5873_rotated_270.jpg,Jute Aphid
data_5734_rotated_90.jpg,Jute Aphid
data_1634_rotated_180.jpg,Jute Stem Girdler
data_714_rotated_90.jpg,Jute Stem Weevil
data_4615_rotated_90.jpg,Jute Hairy
data_2227_rotated_180.jpg,Black Hairy
data_6448_rotated_180.jpg,Leaf Beetle
data_5454_rotated_180.jpg,Jute Aphid
data_5734_rotated_180.jpg,Jute Aphid
data_1634_rotated_270.jpg,Jute Stem Girdler
data_4615_rotated_180.jpg,Jute Hairy
data_2227_rotated_270.jpg,Black Hairy
data_3611.jpg,Jute Semilooper
data_5454_rotated_270.jpg,Jute Aphid
data_5734_rotated_270.jpg,Jute Aphid
data_4566.jpg,Jute Hairy
data_188.jpg,Leaf Beetle
data_714_rotated_180.jpg,Jute Stem Weevil
data_6448_rotated_270.jpg,Leaf Beetle
data_1673.jpg,Jute Stem Girdler
data_4615_rotated_270.jpg,Jute Hairy
data_5497.jpg,Jute Aphid
data_3611_rotated_90.jpg,Jute Semilooper
data_1683.jpg,Jute Stem Girdler
data_188_rotated_90.jpg,Leaf Beetle
data_1673_rotated_90.jpg,Jute Stem Girdler
data_4.jpg,Leaf Beetle
data_4566_rotated_90.jpg,Jute Hairy
data_3611_rotated_180.jpg,Jute Semilooper
data_711.jpg,Jute Stem Weevil
data_3081.jpg,Pod Borer
data_714_rotated_270.jpg,Jute Stem Weevil
data_5497_rotated_90.jpg,Jute Aphid
data_1683_rotated_90.jpg,Jute Stem Girdler
data_188_rotated_180.jpg,Leaf Beetle
data_1673_rotated_180.jpg,Jute Stem Girdler
data_4_rotated_90.jpg,Leaf Beetle
data_3611_rotated_270.jpg,Jute Semilooper
data_188_rotated_270.jpg,Leaf Beetle
data_1673_rotated_270.jpg,Jute Stem Girdler
data_711_rotated_90.jpg,Jute Stem Weevil
data_4566_rotated_180.jpg,Jute Hairy
data_5497_rotated_180.jpg,Jute Aphid
data_3081_rotated_90.jpg,Pod Borer
data_1683_rotated_180.jpg,Jute Stem Girdler
data_4_rotated_180.jpg,Leaf Beetle
data_3081_rotated_180.jpg,Pod Borer
data_711_rotated_180.jpg,Jute Stem Weevil
data_5497_rotated_270.jpg,Jute Aphid
data_4566_rotated_270.jpg,Jute Hairy
data_1683_rotated_270.jpg,Jute Stem Girdler
data_3081_rotated_270.jpg,Pod Borer
data_711_rotated_270.jpg,Jute Stem Weevil
data_4_rotated_270.jpg,Leaf Beetle
data_2658.jpg,Jute Red Mite
data_2785.jpg,Jute Red Mite
data_2601.jpg,Jute Red Mite
data_7058.jpg,Jute Semilooper
data_5685.jpg,Jute Aphid
data_2785_rotated_90.jpg,Jute Red Mite
data_5142.jpg,Scopula Emissaria
data_2658_rotated_90.jpg,Jute Red Mite
data_2007.jpg,Termite
data_2601_rotated_90.jpg,Jute Red Mite
data_6901.jpg,Jute Stem Weevil
data_6034.jpg,Mealybug
data_7058_rotated_90.jpg,Jute Semilooper
data_2979.jpg,Pod Borer
data_2785_rotated_180.jpg,Jute Red Mite
data_5685_rotated_90.jpg,Jute Aphid
data_5142_rotated_90.jpg,Scopula Emissaria
data_4499.jpg,Jute Hairy
data_334.jpg,Jute Stem Weevil
data_2601_rotated_180.jpg,Jute Red Mite
data_2007_rotated_90.jpg,Termite
data_6901_rotated_90.jpg,Jute Stem Weevil
data_6034_rotated_90.jpg,Mealybug
data_5142_rotated_180.jpg,Scopula Emissaria
data_7058_rotated_180.jpg,Jute Semilooper
data_2785_rotated_270.jpg,Jute Red Mite
data_2979_rotated_90.jpg,Pod Borer
data_5685_rotated_180.jpg,Jute Aphid
data_4499_rotated_90.jpg,Jute Hairy
data_334_rotated_90.jpg,Jute Stem Weevil
data_2601_rotated_270.jpg,Jute Red Mite
data_2007_rotated_180.jpg,Termite
data_5142_rotated_270.jpg,Scopula Emissaria
data_4942.jpg,Yellow Mite
data_6901_rotated_180.jpg,Jute Stem Weevil
data_6034_rotated_180.jpg,Mealybug
data_7058_rotated_270.jpg,Jute Semilooper
data_2979_rotated_180.jpg,Pod Borer
data_5685_rotated_270.jpg,Jute Aphid
data_4114.jpg,Termite odontotermes (Rambur)
data_800.jpg,Jute Stem Weevil
data_334_rotated_180.jpg,Jute Stem Weevil
data_2658_rotated_180.jpg,Jute Red Mite
data_2007_rotated_270.jpg,Termite
data_4942_rotated_90.jpg,Yellow Mite
data_4499_rotated_180.jpg,Jute Hairy
data_6382.jpg,Mealybug
data_417.jpg,Jute Stem Weevil
data_6901_rotated_270.jpg,Jute Stem Weevil
data_4114_rotated_90.jpg,Termite odontotermes (Rambur)
data_4499_rotated_270.jpg,Jute Hairy
data_7221.jpg,Mealybug
data_334_rotated_270.jpg,Jute Stem Weevil
data_6034_rotated_270.jpg,Mealybug
data_4942_rotated_180.jpg,Yellow Mite
data_800_rotated_90.jpg,Jute Stem Weevil
data_2979_rotated_270.jpg,Pod Borer
data_4434.jpg,Jute Hairy
data_2658_rotated_270.jpg,Jute Red Mite
data_984.jpg,Jute Stem Weevil
data_417_rotated_90.jpg,Jute Stem Weevil
data_2865.jpg,Jute Red Mite
data_4114_rotated_180.jpg,Termite odontotermes (Rambur)
data_7221_rotated_90.jpg,Mealybug
data_2865_rotated_90.jpg,Jute Red Mite
data_4942_rotated_270.jpg,Yellow Mite
data_417_rotated_180.jpg,Jute Stem Weevil
data_4434_rotated_90.jpg,Jute Hairy
data_1711.jpg,Jute Stem Girdler
data_984_rotated_90.jpg,Jute Stem Weevil
data_800_rotated_180.jpg,Jute Stem Weevil
data_6382_rotated_90.jpg,Mealybug
data_4114_rotated_270.jpg,Termite odontotermes (Rambur)
data_2865_rotated_180.jpg,Jute Red Mite
data_7221_rotated_180.jpg,Mealybug
data_417_rotated_270.jpg,Jute Stem Weevil
data_800_rotated_270.jpg,Jute Stem Weevil
data_1711_rotated_90.jpg,Jute Stem Girdler
data_4434_rotated_180.jpg,Jute Hairy
data_984_rotated_180.jpg,Jute Stem Weevil
data_2865_rotated_270.jpg,Jute Red Mite
data_6382_rotated_180.jpg,Mealybug
data_984_rotated_270.jpg,Jute Stem Weevil
data_1711_rotated_180.jpg,Jute Stem Girdler
data_7221_rotated_270.jpg,Mealybug
data_4434_rotated_270.jpg,Jute Hairy
data_5114.jpg,Yellow Mite
data_3659.jpg,Jute Semilooper
data_1711_rotated_270.jpg,Jute Stem Girdler
data_5498.jpg,Jute Aphid
data_6539.jpg,Cutworm
data_5243.jpg,Scopula Emissaria
data_1415.jpg,Beet Armyworm
data_6382_rotated_270.jpg,Mealybug
data_4295.jpg,Termite odontotermes (Rambur)
data_1879.jpg,Termite
data_3659_rotated_90.jpg,Jute Semilooper
data_1258.jpg,Cutworm
data_5114_rotated_90.jpg,Yellow Mite
data_438.jpg,Jute Stem Weevil
data_5498_rotated_90.jpg,Jute Aphid
